NAME	DESCRIPTION	1_1ReadsPerGene.out.tab	1_2ReadsPerGene.out.tab	1_3ReadsPerGene.out.tab	5_1ReadsPerGene.out.tab	5_2ReadsPerGene.out.tab	5_3ReadsPerGene.out.tab
CNAG_01093	na	377.400127673928	391.003292200889	348.316909545402	450.784964924323	518.993131430872	460.512298079504
CNAG_01092	na	2121.7471292673	2132.39844234436	1926.29806036473	1675.33489161985	1629.91896952074	1956.59873380011
CNAG_01091	na	7941.65436129156	8130.96114464581	7882.51721359111	6541.83104042924	6538.37833326965	6172.9475132014
CNAG_01090	na	433.378137041831	409.122956961418	358.871967410415	500.321774256666	544.241445932914	599.360227148702
CNAG_01089	na	437.892492636017	420.566955757542	420.091303027485	523.108706549544	488.13408037282	575.061839561592
CNAG_01088	na	1409.38181650479	1338.94785914646	1405.93370761962	1370.18814613261	1450.37539972844	1214.91937935548
CNAG_01087	na	5086.77588352849	4948.57581275711	4693.83423257092	6444.73889413785	6356.02939519934	5564.33075744808
CNAG_01086	na	658.193045632281	685.686261201072	687.134267012294	654.876619373577	736.876734355905	490.596016044497
CNAG_01084	na	546.237026896475	503.535947029438	459.145017128031	555.803000708891	446.053556202749	702.339107875023
CNAG_01083	na	5769.34644936938	5512.1927534662	5745.11799592614	6215.87883502243	6307.40301171393	6586.02010218226
CNAG_01082	na	4257.94019643599	3766.98293705735	3887.42781168399	6213.89736264913	6365.38062279269	4794.88181718961
CNAG_12474	na	10.8344534260458	6.67566596440543	8.44404629200976	11.8888342397624	13.0917186306887	12.7277268313431
CNAG_01081	na	202.243130619521	194.547979534101	229.044755670765	777.727906517788	824.778273733386	815.731583281534
CNAG_01080	na	164.322543628361	161.169649712074	122.438671234141	392.331529912158	379.659840289971	396.873663922789
